LESS,485,-64,45000,0,874,0.57,251
API Development,486,85,55000,0,871,0.57,174
SAS,486,-119,52500,0,871,0.57,189
Systems Analyst,487,-14,42500,0,869,0.57,153
SQL Analyst,488,-43,42500,1.19,868,0.57,91
C# Software Engineer,489,28,52500,10.52,867,0.57,138
Translating Business Requirements,490,-62,55000,1.85,865,0.57,119
Applications Developer,491,-106,45000,8.43,863,0.57,184
Deep Learning,492,149,65000,0,853,0.56,131
Software Manager,493,111,60000,-1.23,852,0.56,114
Applications Engineer,493,74,49000,22.50,852,0.56,256
Refactoring,494,87,57500,4.54,843,0.55,142
Virtual Machines,494,68,52500,5.00,843,0.55,199
Dynamics AX,495,-135,60000,9.09,839,0.55,408
XenApp,495,-49,47000,10.58,839,0.55,140
Azure Active Directory,496,214,60000,14.28,836,0.55,178
1st Line Support,497,37,22000,4.76,832,0.55,88
IT Support Analyst,498,8,27500,10.00,831,0.55,78
Non-Functional Testing,499,135,50000,5.26,829,0.55,137
Amazon RDS,500,201,65000,18.18,824,0.54,179
SAP Consultant,500,-204,60000,6.19,824,0.54,84
IT Project Manager,501,-43,52500,5.00,822,0.54,64
Atlassian,502,117,52500,0,821,0.54,170
SoapUI,502,44,47500,5.55,821,0.54,139
JMeter,503,137,50000,0,820,0.54,141
Kalman Filter,504,35,50000,4.16,819,0.54,192
Exchange Server 2010,504,-134,35000,7.69,819,0.54,109
Senior Software Developer,505,-24,50000,-4.76,816,0.54,234
Windows 8,506,-71,30000,9.09,814,0.54,86
OWASP,507,196,60000,9.09,809,0.53,83
SolarWinds,508,90,50750,10.32,806,0.53,114
Infrastructure Manager,508,-34,60000,4.34,806,0.53,96
3rd Line Support,509,6,35000,-6.66,800,0.53,69
Security Testing,510,240,57500,15.00,799,0.53,99
Systems Engineering,511,58,55000,4.76,798,0.52,253
NHS,511,104,45000,1.18,798,0.52,316
Test Automation Engineer,512,170,48500,7.77,793,0.52,171
Customer-Centricity,513,45,55000,4.76,786,0.52,149
PMP,514,38,60000,4.34,785,0.52,83
CISA,514,-45,65000,3.93,785,0.52,122
Scrum Master,515,71,57500,4.54,782,0.51,74
SpecFlow,516,59,52500,5.00,781,0.51,122
Programme Manager,516,50,79000,5.33,781,0.51,63
B2C,517,38,62500,13.63,780,0.51,172
Identity Access Management,518,119,62500,-3.84,778,0.51,124
Linux Command Line,519,10,52500,16.66,776,0.51,177
API Testing,520,191,50000,4.16,775,0.51,96
SDET,521,113,60000,9.09,768,0.51,100
Replication,521,5,45000,0,768,0.51,150
Gherkin,522,96,50000,0,764,0.50,135
Azure SQL Database,523,195,60000,4.34,763,0.50,146
Data Security,523,-30,60000,4.34,763,0.50,103
EMC,524,79,47500,-9.52,761,0.50,196
Amazon DynamoDB,525,167,62500,2.45,760,0.50,159
Senior Project Manager,526,19,65000,4.00,759,0.50,92
Product Owner,526,100,52500,0,759,0.50,59
Apple Swift,527,38,60000,9.09,758,0.50,172
Objective-C,528,-30,55000,10.00,757,0.50,190
LINQ,529,-68,47500,5.55,756,0.50,141
Eclipse,529,15,48000,-4.00,756,0.50,143
AWS DevOps,530,44,70000,16.66,750,0.49,156
Web Design,531,-67,41250,3.12,749,0.49,281
Billing,531,-11,43000,-14.00,749,0.49,129
Cisco Nexus,532,43,57500,3.60,747,0.49,138
Windows Engineer,533,-61,45000,0,746,0.49,142
HTML Developer,534,-187,42500,-5.55,744,0.49,159
Data Governance,535,-44,61000,-2.40,743,0.49,124
Firmware,536,137,45000,-2.17,741,0.49,266
Developer/Software Engineer,537,-23,52500,5.00,736,0.48,117
Capacity Planning,538,-16,55000,2.36,734,0.48,118
Security Consultant,539,-18,65000,8.33,732,0.48,123
Nagios,539,1,50875,-3.09,732,0.48,98
Xamarin,540,36,44000,3.52,729,0.48,170
React Native,541,143,60000,9.09,723,0.48,224
AWS Lambda,542,296,65000,8.33,721,0.47,248
CCIE,543,51,62500,4.16,719,0.47,111
Business Manager,543,-40,55000,-0.90,719,0.47,123
JBoss,544,-79,52500,5.00,715,0.47,144
SSL,545,-61,51500,3.00,706,0.46,135
Unified Communications,546,-4,60000,14.28,705,0.46,82
Elastic Stack,547,201,60000,-7.69,697,0.46,119
Lead Architect,547,70,82500,-2.94,697,0.46,126
API Design,548,160,61000,1.66,696,0.46,131
Natural Language Processing,548,68,70000,12.00,696,0.46,95
Domain-Driven Design,549,-50,60000,9.09,694,0.46,137
Senior DevOps,550,127,75000,15.38,693,0.46,129
Matrix Management,551,79,60000,0,690,0.45,43
Task Automation,551,47,55000,-6.38,690,0.45,114
Commercial Awareness,551,-50,55000,0,690,0.45,154
Windows Server 2003,551,-38,42000,16.66,690,0.45,68
WebSphere,552,-43,60000,0,683,0.45,124
Embedded Engineer,552,-27,45000,-10.00,683,0.45,355
Supplier Management,553,-18,55000,0,681,0.45,102
C Software Engineer,553,-138,45000,-5.26,681,0.45,241
ASP.NET Web Forms,554,-112,42500,0,677,0.45,156
Backend Developer,555,67,52500,-4.54,674,0.44,159
Master's Degree,556,-29,60000,0,672,0.44,152
Data Lake,557,213,65000,4.00,670,0.44,129
MCP,557,-47,32500,0,670,0.44,105
Symantec,558,126,50000,11.11,669,0.44,89
Amazon Redshift,558,215,75000,25.00,669,0.44,131
VMware Certified Professional VCP,559,110,45000,5.88,668,0.44,98
Google Analytics,559,-27,42500,13.33,668,0.44,233
Systems Analysis,560,32,53500,7.00,664,0.44,86
User-Centered Design UCD,561,124,50000,-4.76,659,0.43,146
Senior Architect,562,76,82500,10.00,655,0.43,103
Resource Management,563,56,57688,4.88,652,0.43,103
Senior Business Analyst,564,-8,57500,-4.16,650,0.43,44
Grunt,565,-79,47500,-1.04,649,0.43,182
SAP S/4HANA,566,17,68750,1.85,647,0.43,74
Information Management,567,22,55000,10.00,645,0.42,125
Magento,567,-44,45000,20.00,645,0.42,195
Network Design,568,-14,60000,4.34,643,0.42,166
nginx,569,-28,50000,-4.30,642,0.42,154
Robotics,570,80,55000,10.00,638,0.42,184
Sitecore,571,-23,52500,-4.54,635,0.42,113
Business Intelligence Analyst,571,19,42500,0,635,0.42,113
SCOM,571,-41,50000,5.26,635,0.42,81
SQL Server 2014,572,-315,52500,5.00,631,0.42,121
Desktop Engineer,572,25,31000,-4.61,631,0.42,37
Financial Analyst,573,-69,47500,-2.06,628,0.41,74
Developer in Test,574,117,55000,0,626,0.41,73
Cloud Native,575,401,70000,-1.75,625,0.41,129
ASP.NET Core,576,349,55000,22.22,624,0.41,135
Kotlin,577,344,65000,0,618,0.41,210
Security Architect,578,134,80000,3.22,617,0.41,147
Veeam,579,70,40000,14.28,616,0.41,145
CEH,579,124,60000,11.62,616,0.41,62
Pharmaceutical,579,46,50000,5.26,616,0.41,267
Ethernet,580,15,42500,-15.00,614,0.40,168
Ruby on Rails,580,-84,57500,2.67,614,0.40,161
Innovative Thinking,581,54,55000,18.91,613,0.40,182
Due Diligence,581,129,52500,-12.50,613,0.40,63
Test Manager,582,122,55000,-4.34,612,0.40,64
Patch Management,583,84,42500,-5.55,607,0.40,67
Node.js Developer,584,55,60000,9.09,606,0.40,183
Spring MVC,585,-34,60000,14.28,601,0.40,92
HBase,586,84,75000,7.14,600,0.39,78
npm,587,-10,52500,5.00,598,0.39,171
Defect Management,588,118,44000,1.14,596,0.39,112
Analytical Thinking,589,4,50000,-5.66,595,0.39,122
Data Privacy,590,240,54817,-12.29,593,0.39,145
Proactive Monitoring,590,40,42500,-5.55,593,0.39,85
VBScript,591,131,47500,5.55,592,0.39,83
PMI,592,60,56250,-6.25,591,0.39,39
WorldPay,593,288,55000,0,590,0.39,4
Performance Monitoring,593,53,52500,10.52,590,0.39,61
AWS DevOps Engineer,593,54,70000,16.66,590,0.39,131
Vulnerability Assessment,594,155,60000,9.09,585,0.38,54
2nd Line Support Engineer,594,-13,29500,7.27,585,0.38,71
GAP Analysis,595,-77,55000,0,584,0.38,79
BizTalk Server,595,-15,60000,9.09,584,0.38,51
Exchange Server 2013,595,-129,37000,4.22,584,0.38,110
Remedy,596,46,40000,11.11,582,0.38,63
Enterprise Architect,597,-9,85000,0,581,0.38,78
Azure Architect,598,264,82500,3.12,580,0.38,94
MATLAB,599,-67,47500,-5.00,579,0.38,211
Conversational UI,600,412,65000,18.18,578,0.38,30
Private Cloud,600,27,65000,0,578,0.38,101
Azure Engineer,601,170,55000,0,576,0.38,130
Technical Engineer,602,85,35000,0,575,0.38,95
Information Manager,602,128,60000,-7.69,575,0.38,63
Java Software Developer,602,-57,53750,7.50,575,0.38,135
.NET Software Engineer,603,45,55000,10.00,574,0.38,88
Meraki,604,214,45000,-2.17,571,0.38,128
Senior C# .NET Developer,605,-94,53250,6.50,570,0.37,113
XSLT,606,-123,50000,0,569,0.37,124
Drupal,607,-37,42500,0,568,0.37,128
Numerate Degree,608,20,55000,22.22,567,0.37,102
Programmer,608,-48,47500,5.55,567,0.37,230
Facebook,609,-101,60000,33.33,565,0.37,267
Functional Programming,609,33,67500,-3.57,565,0.37,98
SANS,609,151,55000,-7.94,565,0.37,27
Software Analyst,609,4,40000,9.58,565,0.37,68
PKI,610,169,56000,6.16,562,0.37,90
Azure Developer,611,279,55000,0,560,0.37,95
Process Management,612,-40,46079,-8.65,559,0.37,104
Embedded Software Engineer,612,0,45000,-10.00,559,0.37,281
Client/Server,613,-127,50000,0,558,0.37,91
Senior Front-End Developer,614,54,60000,9.09,557,0.37,150
Adobe Illustrator,615,-78,37500,7.14,556,0.37,204
FIX Protocol,615,-4,67500,0,556,0.37,67
iOS Developer,615,-48,60000,14.28,556,0.37,148
Intrusion Detection,616,97,55000,-4.34,553,0.36,68
Life Science,617,74,55000,10.00,550,0.36,156
SQL Server Developer,617,-70,50000,11.11,550,0.36,56
HTML CSS Developer,617,-157,42500,0,550,0.36,116
Critical Thinking,618,173,52500,-4.54,549,0.36,111
JMS,618,-61,65000,8.33,549,0.36,94
Infrastructure Support,619,53,40000,6.66,548,0.36,83
Intranet,620,10,45000,0,546,0.36,108
Android Developer,620,-67,57500,9.52,546,0.36,197
Software Test Engineer,621,90,45000,12.50,544,0.36,108
Informatica,622,25,62500,8.69,541,0.36,77
Network Management,623,69,44215,-11.57,539,0.35,101
Information Security Manager,623,152,65000,0,539,0.35,49
Military,624,204,60000,50.00,538,0.35,224
Senior DevOps Engineer,625,122,75000,15.38,536,0.35,107
French Language,625,90,45000,5.88,536,0.35,80
Backbone.js,626,-141,52500,5.00,534,0.35,100
Video Conferencing,627,164,37500,2.73,533,0.35,81
Hudson,628,194,50000,-20.00,528,0.35,49
Applications Manager,629,92,62000,3.33,527,0.35,49
XenDesktop,630,-28,47500,9.19,524,0.34,107
Umbraco,631,-106,45000,0,521,0.34,125
DB2,632,96,55000,10.00,520,0.34,57
Agile Business Analyst,632,-18,50000,-4.76,520,0.34,34
OpenShift,633,209,65000,0,519,0.34,120
Cognos,634,-33,49950,-0.10,518,0.34,65
Embedded Systems,635,93,45000,0,517,0.34,223
Cisco Engineer,635,-56,50000,9.89,517,0.34,79
PRINCE2 Certification,636,-50,50000,0,512,0.34,54
GitLab,637,236,60000,9.09,511,0.34,164
Six Sigma,638,53,54425,8.85,510,0.34,93
Data Mining,639,-71,57500,6.48,508,0.33,68
Network Monitoring,640,19,46500,3.33,507,0.33,94
McAfee,641,114,52500,0,504,0.33,64
Linux/Unix DevOps,641,-73,62500,8.69,504,0.33,105
Ant,642,108,60000,9.09,503,0.33,68
Applications Support Engineer,642,80,42500,9.09,503,0.33,47
Field Engineer,643,115,30000,9.09,502,0.33,271
Information Security Management,644,147,57500,8.49,500,0.33,59
WebLogic,644,30,55000,0,500,0.33,92
Chatbot,645,408,65000,30.00,499,0.33,22
Data Manager,645,44,60000,4.34,499,0.33,101
Risk Assessment,646,-55,55000,0,498,0.33,117
Jasmine,647,-83,52500,0,496,0.33,138
Oracle Reports,648,57,50000,11.11,495,0.33,77
Junior Analyst,648,71,27500,7.84,495,0.33,70
Salt,648,215,65000,8.33,495,0.33,64
Fortinet,649,111,55000,-8.33,494,0.32,76
AWS Architect,649,211,85000,6.25,494,0.32,62
SAP HANA,650,-42,67500,15.38,493,0.32,57
Mac OS X,650,-54,32000,-8.57,493,0.32,98
Apex Code,650,-43,60000,0,493,0.32,132
Groovy,651,-73,62500,4.16,491,0.32,122
Test Leader,652,-9,52500,5.00,489,0.32,71
Programme Delivery,653,121,70000,3.70,487,0.32,45
Server Management,653,-100,45000,0,487,0.32,116
Software Tester,654,0,37500,7.14,486,0.32,128
Broadband,655,7,40000,0,485,0.32,85
FMCG,656,28,56500,-1.73,483,0.32,185
WPF Developer,657,8,50000,0,482,0.32,47
Quality Management,658,-2,55000,10.00,481,0.32,122
TensorFlow,658,196,70000,7.69,481,0.32,84
AWS Developer,658,139,65000,0,481,0.32,126
Multithreaded Programming,659,39,60000,0,480,0.32,63
Neural Network,660,143,65000,4.00,478,0.31,71
JSP,660,-31,48000,-8.57,478,0.31,76
Site Reliability Engineering,661,215,71250,14.00,477,0.31,77
Document Management,662,-89,45000,0,476,0.31,90
Dashboard Development,662,68,47500,11.76,476,0.31,100
Trainer,662,156,42500,8.97,476,0.31,92
API Integration,663,55,50000,5.26,475,0.31,125
Exploratory Testing,664,81,48750,-2.50,473,0.31,89
Linux Administrator,664,-80,46000,2.22,473,0.31,77
Lead .NET Developer,665,18,65000,13.04,472,0.31,65
German Language,666,26,45000,0,471,0.31,75
Vagrant,667,22,60000,9.09,469,0.31,99
UI Designer,667,64,47500,5.55,469,0.31,164
Aerospace,668,105,45000,-9.54,468,0.31,461
e-Learning,669,171,42500,0,467,0.31,141
Blog,669,112,57500,21.05,467,0.31,105
Zend,670,-181,44021,10.05,465,0.31,139
2nd Line Support Analyst,670,16,27750,2.77,465,0.31,32
Desktop Support Engineer,671,40,30000,-1.63,463,0.30,25
Avaya,672,8,36000,-10.00,461,0.30,58
Coordinator,672,92,32000,8.47,461,0.30,132
Project Governance,673,61,55000,0,460,0.30,36
Solaris,673,-62,55000,-4.34,460,0.30,72
Big Data Engineer,673,150,70000,0,460,0.30,56
1st/2nd Line Support,673,-41,26000,4.00,460,0.30,40
QA Tester,674,87,45000,12.50,457,0.30,63
ISTQB Foundation Certification,675,61,37500,1.35,456,0.30,83
Data Strategy,676,40,65000,0,455,0.30,68
Cisco IOS,677,10,50000,-13.04,454,0.30,91
Axure RP,677,117,50000,5.26,454,0.30,112
Capacity Management,678,-17,48000,-4.00,453,0.30,62
Mobile Application Development,679,-94,45000,12.50,452,0.30,153
Epics,680,235,59000,18.00,451,0.30,38
CREST Certified,680,225,52500,-12.50,451,0.30,62
Services Delivery Manager,680,11,53000,-2.75,451,0.30,93
Software Development Manager,681,79,65000,0,449,0.30,55
SAP Analyst,681,-133,50000,0,449,0.30,13
Junior .NET Developer,682,-49,30000,0,448,0.29,98
Crystal Reports,683,-133,45000,12.50,447,0.29,94
Mobile Device Management,683,101,37500,-14.77,447,0.29,64
3rd Line Support Engineer,683,-8,37500,0,447,0.29,42
IPsec,684,-97,53895,-2.00,446,0.29,74
Agile Java Developer,684,23,65000,13.04,446,0.29,63
Platform Engineer,684,185,57500,-4.16,446,0.29,92
Automation Engineer,685,16,55000,-4.34,445,0.29,91
Amazon CloudWatch,685,272,70000,12.00,445,0.29,96
Oracle Developer,686,-29,52000,9.47,444,0.29,60
Senior Infrastructure Engineer,686,86,55000,4.76,444,0.29,124
COBIT,687,42,62500,0,443,0.29,49
JavaScript Engineer,688,21,60000,9.09,441,0.29,59
Junior C# Developer,689,31,35000,16.66,440,0.29,76
Target Operating Model,690,48,72500,-6.45,437,0.29,37
Oracle EBS,690,-30,50000,0,437,0.29,47
IT Consultant,691,53,45000,-5.26,436,0.29,78
Business IT Analyst,691,-19,50000,11.11,436,0.29,67
Cyber Essentials,692,208,56500,-1.73,435,0.29,63
Velocity,692,224,60000,4.34,435,0.29,62
Support Technician,692,-4,25000,4.16,435,0.29,80
Internet of Things,693,181,55000,4.76,434,0.29,85
Senior Network Engineer,693,-35,55000,-4.34,434,0.29,89
Information Analyst,693,59,45000,-10.00,434,0.29,72
Senior PHP Developer,693,-99,50250,11.66,434,0.29,115
Cloudera,694,163,77500,6.89,433,0.28,48
Lead Software Engineer,694,132,60000,0,433,0.28,76
Embedded C,695,-14,47500,-5.00,432,0.28,217
Server Engineer,695,-39,45000,5.88,432,0.28,68
OpenStack,696,-153,62500,0,431,0.28,128
Security Operations Centre,696,151,55000,0,431,0.28,42
WSUS,696,72,42500,0,431,0.28,52
Ember.js,697,-88,45000,-10.00,430,0.28,86
Linux Systems Administrator,697,-63,46500,3.33,430,0.28,70
Reinsurance,698,259,60000,4.34,429,0.28,43
Electronic Trading,699,-87,85000,13.33,425,0.28,60
Master Data Management,700,-34,70000,21.73,424,0.28,64
Lead Java Developer,700,-33,70000,7.69,424,0.28,76
GIAC,701,-36,65000,20.93,419,0.28,20
ISMS,702,111,60000,8.10,418,0.27,60
Kimball Methodology,702,24,57500,15.00,418,0.27,77
Account Manager,702,-38,39250,15.44,418,0.27,89
C# WPF Developer,702,-5,50000,0,418,0.27,39
OOA/OOD,703,-13,55000,4.76,417,0.27,55
PRINCE,703,-4,55000,0,417,0.27,38
Vulnerability Scanning,703,82,57500,4.54,417,0.27,59
Wireshark,704,78,45000,-10.00,416,0.27,54
Computer Vision,705,141,55000,0,415,0.27,108
IT Business Analyst,705,-24,51000,13.33,415,0.27,65
Risk Analysis,706,-21,52500,-4.54,414,0.27,54
AWS Certification,706,255,70000,16.66,414,0.27,81
QA Analyst,706,30,40000,0,414,0.27,55
Automation Test Analyst,706,94,45000,8.43,414,0.27,59
Senior Java Engineer,706,-10,62750,4.58,414,0.27,74
Value Proposition,707,78,70000,-3.44,412,0.27,64
Retail Banking,708,-480,67500,12.50,411,0.27,41
Lead C# Developer,709,23,60000,9.09,410,0.27,57
Software Project Manager,710,-1,50000,-4.76,408,0.27,29
Linux DevOps Engineer,710,-28,60000,4.34,408,0.27,92
WLAN,711,37,50000,5.26,407,0.27,95
Development Engineer,711,78,55000,10.00,407,0.27,110
BPMN,712,121,56500,7.61,406,0.27,35
QA Automation,712,167,50000,0,406,0.27,66
Threat Intelligence,712,118,60000,4.34,406,0.27,66
JPA,712,-56,51250,-2.38,406,0.27,85
EPoS,713,44,40000,6.66,403,0.27,62
Contract Management,714,131,46944,-13.06,402,0.26,57
Debian,714,10,52500,16.66,402,0.26,78
Support Manager,714,-3,52500,5.00,402,0.26,42
Data Loss Prevention,715,134,60000,-6.25,401,0.26,31
Dynamics NAV,715,-177,52500,5.00,401,0.26,144
Digital Analyst,715,8,42500,-15.00,401,0.26,69
Prometheus,715,332,65000,8.33,401,0.26,68
NAS,716,-22,43000,-9.47,400,0.26,99
Operations Engineer,716,47,47500,-5.00,400,0.26,79
Amazon SQS,716,263,70000,21.73,400,0.26,89
Senior Tester,717,55,55000,0,398,0.26,59
Mac OS,718,78,35000,0,397,0.26,80
Apache Solr,718,70,57500,4.54,397,0.26,53
Head of IT,719,26,75000,0,396,0.26,30
Cloud Developer,720,146,55000,0,395,0.26,77
LDAP,721,-21,52500,-4.54,394,0.26,64
Junior Software Developer,722,96,27500,0,393,0.26,101
hybris,723,-119,70000,16.66,392,0.26,43
Internal Audit,723,92,60000,4.34,392,0.26,96
A/B Testing,723,55,52500,18.64,392,0.26,145
NetScaler,723,41,50000,-9.09,392,0.26,68
IT Services Manager,723,-11,52500,5.00,392,0.26,42
IT Technician,723,36,24000,2.12,392,0.26,111
Adobe Creative Suite,724,-62,37500,2.73,390,0.26,146
MariaDB,725,125,50000,0,389,0.26,82
Contract Negotiation,725,48,65000,8.33,389,0.26,51
Junior Java Developer,726,93,35000,16.66,388,0.26,47
Flask,727,70,60000,9.09,387,0.25,101
Test Planning,728,-65,45000,5.88,386,0.25,88
Lead DevOps,728,80,75000,0,386,0.25,51
Oracle Database 11g,729,-93,50000,5.26,385,0.25,38
Information Security Analyst,730,78,46000,-8.00,384,0.25,57
Cosmos DB,731,343,62500,8.69,382,0.25,64
Business Analytics,732,90,56500,-5.83,381,0.25,67
AIX,732,39,52000,4.00,381,0.25,39
Infrastructure Analyst,732,14,42500,6.25,381,0.25,65
Zachman Framework,733,20,82253,2.81,380,0.25,33
Actionable Insight,734,50,50000,17.64,379,0.25,104
Appium,734,124,50000,-4.76,379,0.25,68
Business Process Modelling,735,40,55000,15.78,378,0.25,33
Principal Engineer,735,21,70000,7.69,378,0.25,124
SQL BI Developer,735,-56,50000,11.11,378,0.25,38
CQRS,736,-23,67500,12.50,376,0.25,60
Stakeholder and Relationship Management,736,101,60000,9.09,376,0.25,37
Sonatype Nexus,736,73,55000,-8.33,376,0.25,105
NetSuite,736,-85,55000,10.00,376,0.25,125
Mockito,737,22,60000,14.28,375,0.25,108
New Relic,738,153,63000,5.00,374,0.25,87
InVision,739,144,52000,-0.95,373,0.25,136
Creative Problem-Solving,739,12,45000,-15.49,373,0.25,80
Graduate Java Developer,739,121,30000,9.09,373,0.25,36
Technical Support Engineer,740,118,30000,0,372,0.24,52
Network Virtualisation,741,139,60000,10.09,371,0.24,52
Remote Desktop,742,28,35000,7.69,370,0.24,56
IT Security Analyst,742,192,45000,-5.26,370,0.24,27
MuleSoft,743,199,65000,8.33,369,0.24,112
Storage Management,743,-29,52500,0,369,0.24,66
Agile Project Manager,743,3,57500,0,369,0.24,27
Algorithmic Trading,744,12,82500,-8.33,366,0.24,49
Information Architecture,744,-7,65000,18.18,366,0.24,93
Performance Optimisation,745,42,57500,13.86,365,0.24,104
Infrastructure Project Manager,745,19,60000,14.28,365,0.24,18
Cognizant,746,401,27500,-45.00,364,0.24,22
Identity Management,747,-12,68750,10.00,363,0.24,73
Technical Analysis,748,9,62500,19.04,362,0.24,48
Express,748,-4,60000,9.09,362,0.24,138
Virtual Servers,748,110,45000,12.50,362,0.24,81
.NET Web Developer,748,-133,42500,6.25,362,0.24,78
Senior Designer,749,73,57500,4.54,361,0.24,96
Visualforce,750,-55,60000,0,360,0.24,105
Protractor,750,-9,50750,-3.33,360,0.24,60
Network Security Engineer,750,80,55000,6.79,360,0.24,48
Microsoft Intune,750,175,45000,-10.00,360,0.24,78
Packer,750,104,61000,-2.40,360,0.24,77
iPhone,751,-96,35000,-6.66,359,0.24,56
Ivanti,752,87,45000,5.88,358,0.24,41
Business Systems Analyst,752,-14,45000,-4.25,358,0.24,53
Graduate Software Developer,752,74,27500,3.77,358,0.24,66
Cryptography,753,59,70000,12.00,357,0.23,64
Dimensional Modelling,753,63,57500,4.54,357,0.23,49
OAuth,753,138,62500,13.63,357,0.23,88
Digital Project Manager,753,-28,50000,-4.76,357,0.23,38
SAP FI,754,-131,57500,-8.00,356,0.23,15
Cisco Network Engineer,754,-61,50000,5.26,356,0.23,55
Java Architect,754,55,80000,3.22,356,0.23,35
QA Automation Engineer,754,118,50000,0,356,0.23,56
vCenter Server,754,39,45000,0,356,0.23,85
Strategic Planning,755,-6,56795,3.26,355,0.23,48
Cyberthreat,756,-13,57500,4.54,354,0.23,74
HP UFT,757,29,50000,11.11,353,0.23,37
SQL Server DBA,757,9,50000,0,353,0.23,41
HP Quality Center,757,28,47500,-5.00,353,0.23,59
WebSockets,758,-19,70000,7.69,352,0.23,88
Service Desk Support,758,-25,25000,0,352,0.23,25
Agile Coaching,759,171,60000,-12.72,351,0.23,65
OO PHP,760,-139,37500,0,350,0.23,113
Secure Coding,760,77,52500,-4.54,350,0.23,34
Tech Ops,760,-39,55000,15.78,350,0.23,58
SAP CO,760,-112,57500,-8.00,350,0.23,13
Analyst Developer,760,-57,50000,5.26,350,0.23,42
UI Developer,760,-65,57500,9.52,350,0.23,79
Senior JavaScript Developer,761,-151,57500,4.54,349,0.23,77
Scala Developer,761,-7,72500,7.40,349,0.23,90
JD Edwards,762,-15,52500,-4.54,348,0.23,81
Agile Project Management,762,75,55000,-8.33,348,0.23,75
Oracle SOA Suite,762,-92,67500,3.84,348,0.23,42
SAP FI/CO,762,-107,58500,-6.40,348,0.23,13
SAP BW,763,-73,60000,9.09,347,0.23,36
SAP Manager,763,-5,75500,7.85,347,0.23,40
SSIS Developer,763,-35,47500,0,347,0.23,27
GIS,764,-35,45000,12.50,346,0.23,97
Kibana,764,-22,65000,30.00,346,0.23,89
Grafana,764,254,65000,8.33,346,0.23,85
OLAP,765,-94,55000,10.00,345,0.23,43
